age,date,cases,age_num,age_format,cases_tot,cases_norm
50_to_54,2020-03-14,16,50,50-54,312,0.05128205128205128
55_to_59,2020-03-14,22,55,55-59,312,0.07051282051282051
60_to_64,2020-03-14,16,60,60-64,312,0.05128205128205128
65_to_69,2020-03-14,19,65,65-69,312,0.060897435897435896
70_to_74,2020-03-14,33,70,70-74,312,0.10576923076923077
75_to_79,2020-03-14,38,75,75-79,312,0.12179487179487179
80_to_84,2020-03-14,33,80,80-84,312,0.10576923076923077
85_to_89,2020-03-14,41,85,85-89,312,0.13141025641025642
90+,2020-03-14,22,90,90+,312,0.07051282051282051
0_to_4,2020-03-15,3,0,0-4,397,0.007556675062972292
5_to_9,2020-03-15,0,5,5-9,397,0
10_to_14,2020-03-15,3,10,10-14,397,0.007556675062972292
15_to_19,2020-03-15,2,15,15-19,397,0.005037783375314861
20_to_24,2020-03-15,6,20,20-24,397,0.015113350125944584
25_to_29,2020-03-15,9,25,25-29,397,0.022670025188916875
30_to_34,2020-03-15,12,30,30-34,397,0.030226700251889168
35_to_39,2020-03-15,22,35,35-39,397,0.055415617128463476
40_to_44,2020-03-15,11,40,40-44,397,0.027707808564231738
45_to_49,2020-03-15,23,45,45-49,397,0.05793450881612091
50_to_54,2020-03-15,33,50,50-54,397,0.08312342569269521
55_to_59,2020-03-15,23,55,55-59,397,0.05793450881612091
60_to_64,2020-03-15,28,60,60-64,397,0.07052896725440806
65_to_69,2020-03-15,34,65,65-69,397,0.08564231738035265
70_to_74,2020-03-15,37,70,70-74,397,0.09319899244332494
75_to_79,2020-03-15,49,75,75-79,397,0.12342569269521411
80_to_84,2020-03-15,40,80,80-84,397,0.10075566750629723
85_to_89,2020-03-15,35,85,85-89,397,0.08816120906801007
90+,2020-03-15,27,90,90+,397,0.06801007556675064
0_to_4,2020-03-16,3,0,0-4,547,0.005484460694698354
5_to_9,2020-03-16,0,5,5-9,547,0
10_to_14,2020-03-16,0,10,10-14,547,0
15_to_19,2020-03-16,6,15,15-19,547,0.010968921389396709
20_to_24,2020-03-16,5,20,20-24,547,0.009140767824497258
25_to_29,2020-03-16,15,25,25-29,547,0.027422303473491772
30_to_34,2020-03-16,20,30,30-34,547,0.03656307129798903
35_to_39,2020-03-16,13,35,35-39,547,0.02376599634369287
40_to_44,2020-03-16,19,40,40-44,547,0.03473491773308958
45_to_49,2020-03-16,26,45,45-49,547,0.04753199268738574
50_to_54,2020-03-16,35,50,50-54,547,0.06398537477148081
55_to_59,2020-03-16,43,55,55-59,547,0.07861060329067641
60_to_64,2020-03-16,34,60,60-64,547,0.062157221206581355
65_to_69,2020-03-16,39,65,65-69,547,0.0712979890310786
70_to_74,2020-03-16,56,70,70-74,547,0.10237659963436929
75_to_79,2020-03-16,66,75,75-79,547,0.1206581352833638
80_to_84,2020-03-16,59,80,80-84,547,0.10786106032906764
85_to_89,2020-03-16,68,85,85-89,547,0.12431444241316271
90+,2020-03-16,40,90,90+,547,0.07312614259597806
0_to_4,2020-03-17,6,0,0-4,677,0.008862629246676515
5_to_9,2020-03-17,1,5,5-9,677,0.0014771048744460858
10_to_14,2020-03-17,0,10,10-14,677,0
15_to_19,2020-03-17,5,15,15-19,677,0.007385524372230428
20_to_24,2020-03-17,9,20,20-24,677,0.013293943870014771
25_to_29,2020-03-17,30,25,25-29,677,0.04431314623338257
30_to_34,2020-03-17,34,30,30-34,677,0.050221565731166914
35_to_39,2020-03-17,29,35,35-39,677,0.04283604135893648
40_to_44,2020-03-17,33,40,40-44,677,0.04874446085672083
45_to_49,2020-03-17,30,45,45-49,677,0.04431314623338257
50_to_54,2020-03-17,54,50,50-54,677,0.07976366322008863
55_to_59,2020-03-17,45,55,55-59,677,0.06646971935007386
60_to_64,2020-03-17,38,60,60-64,677,0.056129985228951254
65_to_69,2020-03-17,40,65,65-69,677,0.059084194977843424
70_to_74,2020-03-17,68,70,70-74,677,0.10044313146233383
75_to_79,2020-03-17,68,75,75-79,677,0.10044313146233383
80_to_84,2020-03-17,69,80,80-84,677,0.1019202363367799
85_to_89,2020-03-17,73,85,85-89,677,0.10782865583456426
90+,2020-03-17,45,90,90+,677,0.06646971935007386
0_to_4,2020-03-18,8,0,0-4,904,0.008849557522123894
5_to_9,2020-03-18,0,5,5-9,904,0
10_to_14,2020-03-18,1,10,10-14,904,0.0011061946902654867
15_to_19,2020-03-18,6,15,15-19,904,0.00663716814159292
20_to_24,2020-03-18,15,20,20-24,904,0.016592920353982302
25_to_29,2020-03-18,25,25,25-29,904,0.02765486725663717
30_to_34,2020-03-18,58,30,30-34,904,0.06415929203539823
35_to_39,2020-03-18,34,35,35-39,904,0.03761061946902655
40_to_44,2020-03-18,50,40,40-44,904,0.05530973451327434
45_to_49,2020-03-18,48,45,45-49,904,0.05309734513274336
50_to_54,2020-03-18,65,50,50-54,904,0.07190265486725664
55_to_59,2020-03-18,68,55,55-59,904,0.0752212389380531
60_to_64,2020-03-18,58,60,60-64,904,0.06415929203539823
65_to_69,2020-03-18,55,65,65-69,904,0.06084070796460177
70_to_74,2020-03-18,73,70,70-74,904,0.08075221238938053
75_to_79,2020-03-18,87,75,75-79,904,0.09623893805309734
80_to_84,2020-03-18,91,80,80-84,904,0.1006637168141593
85_to_89,2020-03-18,94,85,85-89,904,0.10398230088495575
90+,2020-03-18,68,90,90+,904,0.0752212389380531
0_to_4,2020-03-19,7,0,0-4,915,0.007650273224043716
5_to_9,2020-03-19,1,5,5-9,915,0.001092896174863388
10_to_14,2020-03-19,0,10,10-14,915,0
15_to_19,2020-03-19,6,15,15-19,915,0.006557377049180328
20_to_24,2020-03-19,16,20,20-24,915,0.017486338797814208
25_to_29,2020-03-19,29,25,25-29,915,0.03169398907103825
30_to_34,2020-03-19,38,30,30-34,915,0.041530054644808745
35_to_39,2020-03-19,43,35,35-39,915,0.046994535519125684
40_to_44,2020-03-19,40,40,40-44,915,0.04371584699453552
45_to_49,2020-03-19,59,45,45-49,915,0.06448087431693988
50_to_54,2020-03-19,81,50,50-54,915,0.08852459016393442
55_to_59,2020-03-19,70,55,55-59,915,0.07650273224043716
60_to_64,2020-03-19,70,60,60-64,915,0.07650273224043716
65_to_69,2020-03-19,47,65,65-69,915,0.05136612021857923
70_to_74,2020-03-19,73,70,70-74,915,0.07978142076502732
75_to_79,2020-03-19,87,75,75-79,915,0.09508196721311475
80_to_84,2020-03-19,98,80,80-84,915,0.10710382513661203
85_to_89,2020-03-19,73,85,85-89,915,0.07978142076502732
90+,2020-03-19,77,90,90+,915,0.08415300546448087
0_to_4,2020-03-20,6,0,0-4,1067,0.005623242736644799
5_to_9,2020-03-20,3,5,5-9,1067,0.0028116213683223993
10_to_14,2020-03-20,4,10,10-14,1067,0.0037488284910965324
15_to_19,2020-03-20,5,15,15-19,1067,0.004686035613870665
20_to_24,2020-03-20,22,20,20-24,1067,0.020618556701030927
25_to_29,2020-03-20,38,25,25-29,1067,0.03561387066541706
30_to_34,2020-03-20,44,30,30-34,1067,0.041237113402061855
35_to_39,2020-03-20,57,35,35-39,1067,0.053420805998125584
40_to_44,2020-03-20,47,40,40-44,1067,0.044048734770384255
45_to_49,2020-03-20,50,45,45-49,1067,0.046860356138706656
50_to_54,2020-03-20,97,50,50-54,1067,0.09090909090909091
55_to_59,2020-03-20,84,55,55-59,1067,0.07872539831302718
60_to_64,2020-03-20,84,60,60-64,1067,0.07872539831302718
65_to_69,2020-03-20,80,65,65-69,1067,0.07497656982193064
70_to_74,2020-03-20,70,70,70-74,1067,0.06560449859418932
75_to_79,2020-03-20,91,75,75-79,1067,0.08528584817244611
80_to_84,2020-03-20,113,80,80-84,1067,0.10590440487347703
85_to_89,2020-03-20,83,85,85-89,1067,0.07778819119025304
90+,2020-03-20,89,90,90+,1067,0.08341143392689784
0_to_4,2020-03-21,6,0,0-4,1024,0.005859375
5_to_9,2020-03-21,1,5,5-9,1024,9.765625e-4
10_to_14,2020-03-21,3,10,10-14,1024,0.0029296875
15_to_19,2020-03-21,8,15,15-19,1024,0.0078125
20_to_24,2020-03-21,14,20,20-24,1024,0.013671875
25_to_29,2020-03-21,25,25,25-29,1024,0.0244140625
30_to_34,2020-03-21,38,30,30-34,1024,0.037109375
35_to_39,2020-03-21,41,35,35-39,1024,0.0400390625
40_to_44,2020-03-21,53,40,40-44,1024,0.0517578125
45_to_49,2020-03-21,58,45,45-49,1024,0.056640625
50_to_54,2020-03-21,70,50,50-54,1024,0.068359375
55_to_59,2020-03-21,81,55,55-59,1024,0.0791015625
60_to_64,2020-03-21,83,60,60-64,1024,0.0810546875
65_to_69,2020-03-21,79,65,65-69,1024,0.0771484375
70_to_74,2020-03-21,90,70,70-74,1024,0.087890625
75_to_79,2020-03-21,91,75,75-79,1024,0.0888671875
80_to_84,2020-03-21,104,80,80-84,1024,0.1015625
85_to_89,2020-03-21,104,85,85-89,1024,0.1015625
90+,2020-03-21,75,90,90+,1024,0.0732421875
0_to_4,2020-03-22,11,0,0-4,1205,0.009128630705394191
5_to_9,2020-03-22,1,5,5-9,1205,8.298755186721991e-4
10_to_14,2020-03-22,0,10,10-14,1205,0
15_to_19,2020-03-22,9,15,15-19,1205,0.007468879668049793
20_to_24,2020-03-22,12,20,20-24,1205,0.00995850622406639
25_to_29,2020-03-22,41,25,25-29,1205,0.03402489626556016
30_to_34,2020-03-22,51,30,30-34,1205,0.04232365145228216
35_to_39,2020-03-22,55,35,35-39,1205,0.04564315352697095
40_to_44,2020-03-22,50,40,40-44,1205,0.04149377593360996
45_to_49,2020-03-22,64,45,45-49,1205,0.053112033195020746
50_to_54,2020-03-22,72,50,50-54,1205,0.05975103734439834
55_to_59,2020-03-22,89,55,55-59,1205,0.07385892116182573
60_to_64,2020-03-22,93,60,60-64,1205,0.07717842323651453
65_to_69,2020-03-22,84,65,65-69,1205,0.06970954356846473
70_to_74,2020-03-22,111,70,70-74,1205,0.09211618257261411
75_to_79,2020-03-22,124,75,75-79,1205,0.10290456431535269
80_to_84,2020-03-22,153,80,80-84,1205,0.12697095435684647
85_to_89,2020-03-22,104,85,85-89,1205,0.08630705394190871
90+,2020-03-22,81,90,90+,1205,0.06721991701244813
0_to_4,2020-03-23,21,0,0-4,2008,0.01045816733067729
5_to_9,2020-03-23,2,5,5-9,2008,9.9601593625498e-4
10_to_14,2020-03-23,8,10,10-14,2008,0.00398406374501992
15_to_19,2020-03-23,17,15,15-19,2008,0.00846613545816733
20_to_24,2020-03-23,32,20,20-24,2008,0.01593625498007968
25_to_29,2020-03-23,66,25,25-29,2008,0.03286852589641434
30_to_34,2020-03-23,80,30,30-34,2008,0.0398406374501992
35_to_39,2020-03-23,78,35,35-39,2008,0.03884462151394422
40_to_44,2020-03-23,105,40,40-44,2008,0.052290836653386456
45_to_49,2020-03-23,120,45,45-49,2008,0.05976095617529881
50_to_54,2020-03-23,156,50,50-54,2008,0.07768924302788845
55_to_59,2020-03-23,132,55,55-59,2008,0.06573705179282868
60_to_64,2020-03-23,138,60,60-64,2008,0.06872509960159362
65_to_69,2020-03-23,121,65,65-69,2008,0.0602589641434263
70_to_74,2020-03-23,146,70,70-74,2008,0.07270916334661355
75_to_79,2020-03-23,218,75,75-79,2008,0.10856573705179283
80_to_84,2020-03-23,209,80,80-84,2008,0.10408366533864542
85_to_89,2020-03-23,195,85,85-89,2008,0.09711155378486055
90+,2020-03-23,164,90,90+,2008,0.08167330677290836
0_to_4,2020-03-24,21,0,0-4,2005,0.010473815461346634
5_to_9,2020-03-24,4,5,5-9,2005,0.00199501246882793
10_to_14,2020-03-24,4,10,10-14,2005,0.00199501246882793
15_to_19,2020-03-24,11,15,15-19,2005,0.005486284289276808
20_to_24,2020-03-24,33,20,20-24,2005,0.016458852867830425
25_to_29,2020-03-24,74,25,25-29,2005,0.03690773067331671
30_to_34,2020-03-24,89,30,30-34,2005,0.044389027431421445
35_to_39,2020-03-24,83,35,35-39,2005,0.04139650872817955
40_to_44,2020-03-24,96,40,40-44,2005,0.047880299251870324
45_to_49,2020-03-24,110,45,45-49,2005,0.05486284289276808
50_to_54,2020-03-24,151,50,50-54,2005,0.07531172069825437
55_to_59,2020-03-24,137,55,55-59,2005,0.06832917705735661
60_to_64,2020-03-24,146,60,60-64,2005,0.07281795511221945
65_to_69,2020-03-24,141,65,65-69,2005,0.07032418952618454
70_to_74,2020-03-24,169,70,70-74,2005,0.08428927680798005
75_to_79,2020-03-24,178,75,75-79,2005,0.08877805486284289
80_to_84,2020-03-24,226,80,80-84,2005,0.11271820448877805
85_to_89,2020-03-24,193,85,85-89,2005,0.09625935162094763
90+,2020-03-24,139,90,90+,2005,0.06932668329177058
0_to_4,2020-03-25,17,0,0-4,2222,0.00765076507650765
5_to_9,2020-03-25,5,5,5-9,2222,0.0022502250225022503
10_to_14,2020-03-25,5,10,10-14,2222,0.0022502250225022503
15_to_19,2020-03-25,13,15,15-19,2222,0.0058505850585058505
20_to_24,2020-03-25,38,20,20-24,2222,0.017101710171017102
25_to_29,2020-03-25,85,25,25-29,2222,0.038253825382538256
30_to_34,2020-03-25,74,30,30-34,2222,0.0333033303330333
35_to_39,2020-03-25,91,35,35-39,2222,0.04095409540954095
40_to_44,2020-03-25,94,40,40-44,2222,0.0423042304230423
45_to_49,2020-03-25,140,45,45-49,2222,0.063006300630063
50_to_54,2020-03-25,156,50,50-54,2222,0.0702070207020702
55_to_59,2020-03-25,182,55,55-59,2222,0.0819081908190819
60_to_64,2020-03-25,143,60,60-64,2222,0.06435643564356436
65_to_69,2020-03-25,152,65,65-69,2222,0.06840684068406841
70_to_74,2020-03-25,198,70,70-74,2222,0.0891089108910891
75_to_79,2020-03-25,206,75,75-79,2222,0.0927092709270927
80_to_84,2020-03-25,251,80,80-84,2222,0.11296129612961296
85_to_89,2020-03-25,210,85,85-89,2222,0.09450945094509451
90+,2020-03-25,162,90,90+,2222,0.07290729072907291
0_to_4,2020-03-26,15,0,0-4,2569,0.0058388478007006615
5_to_9,2020-03-26,3,5,5-9,2569,0.0011677695601401323
10_to_14,2020-03-26,7,10,10-14,2569,0.0027247956403269754
15_to_19,2020-03-26,13,15,15-19,2569,0.00506033476060724
20_to_24,2020-03-26,31,20,20-24,2569,0.012066952121448035
25_to_29,2020-03-26,83,25,25-29,2569,0.032308291163877
30_to_34,2020-03-26,99,30,30-34,2569,0.03853639548462437
35_to_39,2020-03-26,99,35,35-39,2569,0.03853639548462437
40_to_44,2020-03-26,108,40,40-44,2569,0.04203970416504477
45_to_49,2020-03-26,153,45,45-49,2569,0.05955624756714675
50_to_54,2020-03-26,206,50,50-54,2569,0.08018684312962242
55_to_59,2020-03-26,178,55,55-59,2569,0.06928766056831452
60_to_64,2020-03-26,160,60,60-64,2569,0.06228104320747373
65_to_69,2020-03-26,187,65,65-69,2569,0.07279096924873492
70_to_74,2020-03-26,213,70,70-74,2569,0.08291163876994939
75_to_79,2020-03-26,274,75,75-79,2569,0.10665628649279875
80_to_84,2020-03-26,280,80,80-84,2569,0.10899182561307902
85_to_89,2020-03-26,266,85,85-89,2569,0.10354223433242507
90+,2020-03-26,194,90,90+,2569,0.07551576488906189
0_to_4,2020-03-27,15,0,0-4,2592,0.005787037037037037
5_to_9,2020-03-27,7,5,5-9,2592,0.002700617283950617
10_to_14,2020-03-27,5,10,10-14,2592,0.0019290123456790122
15_to_19,2020-03-27,17,15,15-19,2592,0.006558641975308642
20_to_24,2020-03-27,35,20,20-24,2592,0.013503086419753086
25_to_29,2020-03-27,75,25,25-29,2592,0.028935185185185185
30_to_34,2020-03-27,97,30,30-34,2592,0.03742283950617284
35_to_39,2020-03-27,101,35,35-39,2592,0.03896604938271605
40_to_44,2020-03-27,115,40,40-44,2592,0.04436728395061729
45_to_49,2020-03-27,146,45,45-49,2592,0.05632716049382716
50_to_54,2020-03-27,177,50,50-54,2592,0.06828703703703703
55_to_59,2020-03-27,199,55,55-59,2592,0.07677469135802469
60_to_64,2020-03-27,182,60,60-64,2592,0.07021604938271606
65_to_69,2020-03-27,187,65,65-69,2592,0.07214506172839506
70_to_74,2020-03-27,243,70,70-74,2592,0.09375
75_to_79,2020-03-27,275,75,75-79,2592,0.10609567901234568
80_to_84,2020-03-27,285,80,80-84,2592,0.1099537037037037
85_to_89,2020-03-27,250,85,85-89,2592,0.09645061728395062
90+,2020-03-27,181,90,90+,2592,0.06983024691358025
0_to_4,2020-03-28,21,0,0-4,2354,0.008920985556499575
5_to_9,2020-03-28,4,5,5-9,2354,0.0016992353440951572
10_to_14,2020-03-28,4,10,10-14,2354,0.0016992353440951572
15_to_19,2020-03-28,6,15,15-19,2354,0.002548853016142736
20_to_24,2020-03-28,46,20,20-24,2354,0.01954120645709431
25_to_29,2020-03-28,62,25,25-29,2354,0.026338147833474938
30_to_34,2020-03-28,100,30,30-34,2354,0.04248088360237893
35_to_39,2020-03-28,80,35,35-39,2354,0.033984706881903144
40_to_44,2020-03-28,92,40,40-44,2354,0.03908241291418862
45_to_49,2020-03-28,134,45,45-49,2354,0.05692438402718777
50_to_54,2020-03-28,150,50,50-54,2354,0.0637213254035684
55_to_59,2020-03-28,203,55,55-59,2354,0.08623619371282923
60_to_64,2020-03-28,185,60,60-64,2354,0.07858963466440103
65_to_69,2020-03-28,167,65,65-69,2354,0.07094307561597281
70_to_74,2020-03-28,223,70,70-74,2354,0.09473237043330501
75_to_79,2020-03-28,252,75,75-79,2354,0.1070518266779949
80_to_84,2020-03-28,253,80,80-84,2354,0.10747663551401869
85_to_89,2020-03-28,217,85,85-89,2354,0.09218351741716228
90+,2020-03-28,155,90,90+,2354,0.06584536958368734
0_to_4,2020-03-29,16,0,0-4,2420,0.006611570247933884
5_to_9,2020-03-29,2,5,5-9,2420,8.264462809917355e-4
10_to_14,2020-03-29,6,10,10-14,2420,0.0024793388429752068
15_to_19,2020-03-29,7,15,15-19,2420,0.002892561983471074
20_to_24,2020-03-29,32,20,20-24,2420,0.013223140495867768
25_to_29,2020-03-29,70,25,25-29,2420,0.028925619834710745
30_to_34,2020-03-29,75,30,30-34,2420,0.030991735537190084
35_to_39,2020-03-29,80,35,35-39,2420,0.03305785123966942
40_to_44,2020-03-29,116,40,40-44,2420,0.047933884297520664
45_to_49,2020-03-29,143,45,45-49,2420,0.05909090909090909
50_to_54,2020-03-29,184,50,50-54,2420,0.07603305785123966
55_to_59,2020-03-29,193,55,55-59,2420,0.07975206611570249
60_to_64,2020-03-29,152,60,60-64,2420,0.0628099173553719
65_to_69,2020-03-29,199,65,65-69,2420,0.08223140495867769
70_to_74,2020-03-29,231,70,70-74,2420,0.09545454545454546
75_to_79,2020-03-29,248,75,75-79,2420,0.1024793388429752
80_to_84,2020-03-29,302,80,80-84,2420,0.12479338842975207
85_to_89,2020-03-29,198,85,85-89,2420,0.08181818181818182
90+,2020-03-29,166,90,90+,2420,0.06859504132231405
0_to_4,2020-03-30,18,0,0-4,3494,0.005151688609044075
5_to_9,2020-03-30,9,5,5-9,3494,0.0025758443045220377
10_to_14,2020-03-30,5,10,10-14,3494,0.0014310246136233543
15_to_19,2020-03-30,19,15,15-19,3494,0.005437893531768746
20_to_24,2020-03-30,61,20,20-24,3494,0.017458500286204923
25_to_29,2020-03-30,129,25,25-29,3494,0.03692043503148254
30_to_34,2020-03-30,139,30,30-34,3494,0.03978248425872925
35_to_39,2020-03-30,136,35,35-39,3494,0.038923869490555235
40_to_44,2020-03-30,165,40,40-44,3494,0.047223812249570694
45_to_49,2020-03-30,228,45,45-49,3494,0.06525472238122496
50_to_54,2020-03-30,246,50,50-54,3494,0.07040641099026904
55_to_59,2020-03-30,267,55,55-59,3494,0.07641671436748712
60_to_64,2020-03-30,248,60,60-64,3494,0.07097882083571837
65_to_69,2020-03-30,234,65,65-69,3494,0.06697195191757298
70_to_74,2020-03-30,283,70,70-74,3494,0.08099599313108186
75_to_79,2020-03-30,355,75,75-79,3494,0.10160274756725815
80_to_84,2020-03-30,387,80,80-84,3494,0.11076130509444762
85_to_89,2020-03-30,324,85,85-89,3494,0.09273039496279337
90+,2020-03-30,241,90,90+,3494,0.06897538637664567
0_to_4,2020-03-31,23,0,0-4,3744,0.006143162393162393
5_to_9,2020-03-31,7,5,5-9,3744,0.0018696581196581197
10_to_14,2020-03-31,10,10,10-14,3744,0.002670940170940171
15_to_19,2020-03-31,12,15,15-19,3744,0.003205128205128205
20_to_24,2020-03-31,59,20,20-24,3744,0.015758547008547008
25_to_29,2020-03-31,133,25,25-29,3744,0.03552350427350427
30_to_34,2020-03-31,162,30,30-34,3744,0.04326923076923077
35_to_39,2020-03-31,147,35,35-39,3744,0.03926282051282051
40_to_44,2020-03-31,192,40,40-44,3744,0.05128205128205128
45_to_49,2020-03-31,221,45,45-49,3744,0.059027777777777776
50_to_54,2020-03-31,296,50,50-54,3744,0.07905982905982906
55_to_59,2020-03-31,308,55,55-59,3744,0.08226495726495726
60_to_64,2020-03-31,262,60,60-64,3744,0.06997863247863248
65_to_69,2020-03-31,243,65,65-69,3744,0.06490384615384616
70_to_74,2020-03-31,309,70,70-74,3744,0.08253205128205128
75_to_79,2020-03-31,379,75,75-79,3744,0.10122863247863248
80_to_84,2020-03-31,386,80,80-84,3744,0.10309829059829059
85_to_89,2020-03-31,354,85,85-89,3744,0.09455128205128205
90+,2020-03-31,241,90,90+,3744,0.06436965811965811
0_to_4,2020-04-01,18,0,0-4,4042,0.004453240969816922
5_to_9,2020-04-01,6,5,5-9,4042,0.0014844136566056407
10_to_14,2020-04-01,9,10,10-14,4042,0.002226620484908461
15_to_19,2020-04-01,30,15,15-19,4042,0.007422068283028204
20_to_24,2020-04-01,65,20,20-24,4042,0.016081147946561108
25_to_29,2020-04-01,161,25,25-29,4042,0.03983176645225136
30_to_34,2020-04-01,194,30,30-34,4042,0.047996041563582385
35_to_39,2020-04-01,196,35,35-39,4042,0.04849084611578427
40_to_44,2020-04-01,216,40,40-44,4042,0.05343889163780307
45_to_49,2020-04-01,268,45,45-49,4042,0.06630380999505195
50_to_54,2020-04-01,325,50,50-54,4042,0.08040573973280554
55_to_59,2020-04-01,300,55,55-59,4042,0.07422068283028203
60_to_64,2020-04-01,289,60,60-64,4042,0.07149925779317169
65_to_69,2020-04-01,260,65,65-69,4042,0.06432459178624443
70_to_74,2020-04-01,336,70,70-74,4042,0.08312716476991588
75_to_79,2020-04-01,372,75,75-79,4042,0.09203364670954972
80_to_84,2020-04-01,406,80,80-84,4042,0.10044532409698169
85_to_89,2020-04-01,357,85,85-89,4042,0.08832261256803563
90+,2020-04-01,234,90,90+,4042,0.05789213260761999
0_to_4,2020-04-02,20,0,0-4,4021,0.004973887092762994
5_to_9,2020-04-02,7,5,5-9,4021,0.001740860482467048
10_to_14,2020-04-02,12,10,10-14,4021,0.0029843322556577967
15_to_19,2020-04-02,19,15,15-19,4021,0.004725192738124845
20_to_24,2020-04-02,81,20,20-24,4021,0.020144242725690126
25_to_29,2020-04-02,178,25,25-29,4021,0.04426759512559065
30_to_34,2020-04-02,179,30,30-34,4021,0.0445162894802288
35_to_39,2020-04-02,189,35,35-39,4021,0.047003233026610296
40_to_44,2020-04-02,230,40,40-44,4021,0.05719970156677443
45_to_49,2020-04-02,284,45,45-49,4021,0.07062919671723451
50_to_54,2020-04-02,316,50,50-54,4021,0.07858741606565531
55_to_59,2020-04-02,338,55,55-59,4021,0.0840586918676946
60_to_64,2020-04-02,301,60,60-64,4021,0.07485700074608306
65_to_69,2020-04-02,270,65,65-69,4021,0.06714747575230043
70_to_74,2020-04-02,316,70,70-74,4021,0.07858741606565531
75_to_79,2020-04-02,310,75,75-79,4021,0.0770952499378264
80_to_84,2020-04-02,374,80,80-84,4021,0.093011688634668
85_to_89,2020-04-02,333,85,85-89,4021,0.08281522009450386
90+,2020-04-02,264,90,90+,4021,0.06565530962447153
0_to_4,2020-04-03,20,0,0-4,4039,0.0049517207229512255
5_to_9,2020-04-03,9,5,5-9,4039,0.0022282743253280515
10_to_14,2020-04-03,10,10,10-14,4039,0.0024758603614756128
15_to_19,2020-04-03,18,15,15-19,4039,0.004456548650656103
20_to_24,2020-04-03,84,20,20-24,4039,0.02079722703639515
25_to_29,2020-04-03,190,25,25-29,4039,0.04704134686803664
30_to_34,2020-04-03,186,30,30-34,4039,0.0460510027234464
35_to_39,2020-04-03,195,35,35-39,4039,0.04827927704877445
40_to_44,2020-04-03,198,40,40-44,4039,0.049022035157217134
45_to_49,2020-04-03,310,45,45-49,4039,0.076751671205744
50_to_54,2020-04-03,316,50,50-54,4039,0.07823718742262936
55_to_59,2020-04-03,291,55,55-59,4039,0.07204753651894033
60_to_64,2020-04-03,309,60,60-64,4039,0.07650408516959643
65_to_69,2020-04-03,260,65,65-69,4039,0.06437236939836594
70_to_74,2020-04-03,285,70,70-74,4039,0.07056202030205497
75_to_79,2020-04-03,371,75,75-79,4039,0.09185441941074524
80_to_84,2020-04-03,410,80,80-84,4039,0.10151027482050012
85_to_89,2020-04-03,337,85,85-89,4039,0.08343649418172815
90+,2020-04-03,240,90,90+,4039,0.05942064867541471
0_to_4,2020-04-04,17,0,0-4,3333,0.0051005100510051
5_to_9,2020-04-04,4,5,5-9,3333,0.0012001200120012002
10_to_14,2020-04-04,9,10,10-14,3333,0.0027002700270027003
15_to_19,2020-04-04,21,15,15-19,3333,0.0063006300630063005
20_to_24,2020-04-04,53,20,20-24,3333,0.0159015901590159
25_to_29,2020-04-04,177,25,25-29,3333,0.05310531053105311
30_to_34,2020-04-04,145,30,30-34,3333,0.043504350435043505
35_to_39,2020-04-04,153,35,35-39,3333,0.04590459045904591
40_to_44,2020-04-04,214,40,40-44,3333,0.06420642064206421
45_to_49,2020-04-04,246,45,45-49,3333,0.0738073807380738
50_to_54,2020-04-04,276,50,50-54,3333,0.08280828082808281
55_to_59,2020-04-04,273,55,55-59,3333,0.0819081908190819
60_to_64,2020-04-04,249,60,60-64,3333,0.0747074707470747
65_to_69,2020-04-04,190,65,65-69,3333,0.05700570057005701
70_to_74,2020-04-04,254,70,70-74,3333,0.07620762076207621
75_to_79,2020-04-04,306,75,75-79,3333,0.09180918091809182
80_to_84,2020-04-04,308,80,80-84,3333,0.0924092409240924
85_to_89,2020-04-04,264,85,85-89,3333,0.07920792079207921
90+,2020-04-04,174,90,90+,3333,0.052205220522052204
0_to_4,2020-04-05,19,0,0-4,3040,0.00625
5_to_9,2020-04-05,4,5,5-9,3040,0.0013157894736842105
10_to_14,2020-04-05,3,10,10-14,3040,9.86842105263158e-4
15_to_19,2020-04-05,13,15,15-19,3040,0.0042763157894736845
20_to_24,2020-04-05,67,20,20-24,3040,0.022039473684210525
25_to_29,2020-04-05,131,25,25-29,3040,0.0430921052631579
30_to_34,2020-04-05,154,30,30-34,3040,0.0506578947368421
35_to_39,2020-04-05,153,35,35-39,3040,0.05032894736842105
40_to_44,2020-04-05,186,40,40-44,3040,0.06118421052631579
45_to_49,2020-04-05,204,45,45-49,3040,0.06710526315789474
50_to_54,2020-04-05,219,50,50-54,3040,0.07203947368421053
55_to_59,2020-04-05,235,55,55-59,3040,0.07730263157894737
60_to_64,2020-04-05,223,60,60-64,3040,0.07335526315789474
65_to_69,2020-04-05,183,65,65-69,3040,0.06019736842105263
70_to_74,2020-04-05,241,70,70-74,3040,0.07927631578947368
75_to_79,2020-04-05,235,75,75-79,3040,0.07730263157894737
80_to_84,2020-04-05,285,80,80-84,3040,0.09375
85_to_89,2020-04-05,285,85,85-89,3040,0.09375
