age,date,cases,age_num,age_format,cases_tot,cases_norm
65_to_69,2021-04-25,1,65,65-69,33,0.030303030303030304
70_to_74,2021-04-25,1,70,70-74,33,0.030303030303030304
75_to_79,2021-04-25,2,75,75-79,33,0.06060606060606061
80_to_84,2021-04-25,2,80,80-84,33,0.06060606060606061
85_to_89,2021-04-25,1,85,85-89,33,0.030303030303030304
90+,2021-04-25,1,90,90+,33,0.030303030303030304
0_to_4,2021-04-26,0,0,0-4,35,0
5_to_9,2021-04-26,1,5,5-9,35,0.02857142857142857
10_to_14,2021-04-26,1,10,10-14,35,0.02857142857142857
15_to_19,2021-04-26,3,15,15-19,35,0.08571428571428572
20_to_24,2021-04-26,2,20,20-24,35,0.05714285714285714
25_to_29,2021-04-26,4,25,25-29,35,0.11428571428571428
30_to_34,2021-04-26,5,30,30-34,35,0.14285714285714285
35_to_39,2021-04-26,1,35,35-39,35,0.02857142857142857
40_to_44,2021-04-26,0,40,40-44,35,0
45_to_49,2021-04-26,3,45,45-49,35,0.08571428571428572
50_to_54,2021-04-26,3,50,50-54,35,0.08571428571428572
55_to_59,2021-04-26,2,55,55-59,35,0.05714285714285714
60_to_64,2021-04-26,1,60,60-64,35,0.02857142857142857
65_to_69,2021-04-26,1,65,65-69,35,0.02857142857142857
70_to_74,2021-04-26,1,70,70-74,35,0.02857142857142857
75_to_79,2021-04-26,1,75,75-79,35,0.02857142857142857
80_to_84,2021-04-26,1,80,80-84,35,0.02857142857142857
85_to_89,2021-04-26,1,85,85-89,35,0.02857142857142857
90+,2021-04-26,4,90,90+,35,0.11428571428571428
0_to_4,2021-04-27,2,0,0-4,69,0.028985507246376812
5_to_9,2021-04-27,0,5,5-9,69,0
10_to_14,2021-04-27,0,10,10-14,69,0
15_to_19,2021-04-27,8,15,15-19,69,0.11594202898550725
20_to_24,2021-04-27,7,20,20-24,69,0.10144927536231885
25_to_29,2021-04-27,8,25,25-29,69,0.11594202898550725
30_to_34,2021-04-27,11,30,30-34,69,0.15942028985507245
35_to_39,2021-04-27,5,35,35-39,69,0.07246376811594203
40_to_44,2021-04-27,2,40,40-44,69,0.028985507246376812
45_to_49,2021-04-27,2,45,45-49,69,0.028985507246376812
50_to_54,2021-04-27,9,50,50-54,69,0.13043478260869565
55_to_59,2021-04-27,3,55,55-59,69,0.043478260869565216
60_to_64,2021-04-27,3,60,60-64,69,0.043478260869565216
65_to_69,2021-04-27,2,65,65-69,69,0.028985507246376812
70_to_74,2021-04-27,1,70,70-74,69,0.014492753623188406
75_to_79,2021-04-27,2,75,75-79,69,0.028985507246376812
80_to_84,2021-04-27,3,80,80-84,69,0.043478260869565216
85_to_89,2021-04-27,1,85,85-89,69,0.014492753623188406
90+,2021-04-27,0,90,90+,69,0
0_to_4,2021-04-28,3,0,0-4,36,0.08333333333333333
5_to_9,2021-04-28,1,5,5-9,36,0.027777777777777776
10_to_14,2021-04-28,2,10,10-14,36,0.05555555555555555
15_to_19,2021-04-28,2,15,15-19,36,0.05555555555555555
20_to_24,2021-04-28,5,20,20-24,36,0.1388888888888889
25_to_29,2021-04-28,3,25,25-29,36,0.08333333333333333
30_to_34,2021-04-28,1,30,30-34,36,0.027777777777777776
35_to_39,2021-04-28,4,35,35-39,36,0.1111111111111111
40_to_44,2021-04-28,5,40,40-44,36,0.1388888888888889
45_to_49,2021-04-28,1,45,45-49,36,0.027777777777777776
50_to_54,2021-04-28,4,50,50-54,36,0.1111111111111111
55_to_59,2021-04-28,0,55,55-59,36,0
60_to_64,2021-04-28,1,60,60-64,36,0.027777777777777776
65_to_69,2021-04-28,1,65,65-69,36,0.027777777777777776
70_to_74,2021-04-28,1,70,70-74,36,0.027777777777777776
75_to_79,2021-04-28,1,75,75-79,36,0.027777777777777776
80_to_84,2021-04-28,0,80,80-84,36,0
85_to_89,2021-04-28,1,85,85-89,36,0.027777777777777776
90+,2021-04-28,0,90,90+,36,0
0_to_4,2021-04-29,2,0,0-4,79,0.02531645569620253
5_to_9,2021-04-29,7,5,5-9,79,0.08860759493670886
10_to_14,2021-04-29,5,10,10-14,79,0.06329113924050633
15_to_19,2021-04-29,14,15,15-19,79,0.17721518987341772
20_to_24,2021-04-29,9,20,20-24,79,0.11392405063291139
25_to_29,2021-04-29,4,25,25-29,79,0.05063291139240506
30_to_34,2021-04-29,3,30,30-34,79,0.0379746835443038
35_to_39,2021-04-29,5,35,35-39,79,0.06329113924050633
40_to_44,2021-04-29,3,40,40-44,79,0.0379746835443038
45_to_49,2021-04-29,1,45,45-49,79,0.012658227848101266
50_to_54,2021-04-29,2,50,50-54,79,0.02531645569620253
55_to_59,2021-04-29,3,55,55-59,79,0.0379746835443038
60_to_64,2021-04-29,4,60,60-64,79,0.05063291139240506
65_to_69,2021-04-29,3,65,65-69,79,0.0379746835443038
70_to_74,2021-04-29,2,70,70-74,79,0.02531645569620253
75_to_79,2021-04-29,3,75,75-79,79,0.0379746835443038
80_to_84,2021-04-29,5,80,80-84,79,0.06329113924050633
85_to_89,2021-04-29,3,85,85-89,79,0.0379746835443038
90+,2021-04-29,1,90,90+,79,0.012658227848101266
0_to_4,2021-05-01,3,0,0-4,64,0.046875
5_to_9,2021-05-01,3,5,5-9,64,0.046875
10_to_14,2021-05-01,2,10,10-14,64,0.03125
15_to_19,2021-05-01,2,15,15-19,64,0.03125
20_to_24,2021-05-01,8,20,20-24,64,0.125
25_to_29,2021-05-01,1,25,25-29,64,0.015625
30_to_34,2021-05-01,14,30,30-34,64,0.21875
35_to_39,2021-05-01,4,35,35-39,64,0.0625
40_to_44,2021-05-01,4,40,40-44,64,0.0625
45_to_49,2021-05-01,0,45,45-49,64,0
50_to_54,2021-05-01,5,50,50-54,64,0.078125
55_to_59,2021-05-01,2,55,55-59,64,0.03125
60_to_64,2021-05-01,4,60,60-64,64,0.0625
65_to_69,2021-05-01,3,65,65-69,64,0.046875
70_to_74,2021-05-01,0,70,70-74,64,0
75_to_79,2021-05-01,1,75,75-79,64,0.015625
80_to_84,2021-05-01,2,80,80-84,64,0.03125
85_to_89,2021-05-01,4,85,85-89,64,0.0625
90+,2021-05-01,2,90,90+,64,0.03125
0_to_4,2021-05-04,1,0,0-4,54,0.018518518518518517
5_to_9,2021-05-04,4,5,5-9,54,0.07407407407407407
10_to_14,2021-05-04,3,10,10-14,54,0.05555555555555555
15_to_19,2021-05-04,6,15,15-19,54,0.1111111111111111
20_to_24,2021-05-04,3,20,20-24,54,0.05555555555555555
25_to_29,2021-05-04,5,25,25-29,54,0.09259259259259259
30_to_34,2021-05-04,0,30,30-34,54,0
35_to_39,2021-05-04,3,35,35-39,54,0.05555555555555555
40_to_44,2021-05-04,1,40,40-44,54,0.018518518518518517
45_to_49,2021-05-04,3,45,45-49,54,0.05555555555555555
50_to_54,2021-05-04,4,50,50-54,54,0.07407407407407407
55_to_59,2021-05-04,6,55,55-59,54,0.1111111111111111
60_to_64,2021-05-04,1,60,60-64,54,0.018518518518518517
65_to_69,2021-05-04,3,65,65-69,54,0.05555555555555555
70_to_74,2021-05-04,0,70,70-74,54,0
75_to_79,2021-05-04,2,75,75-79,54,0.037037037037037035
80_to_84,2021-05-04,5,80,80-84,54,0.09259259259259259
85_to_89,2021-05-04,3,85,85-89,54,0.05555555555555555
90+,2021-05-04,1,90,90+,54,0.018518518518518517
0_to_4,2021-05-05,4,0,0-4,81,0.04938271604938271
5_to_9,2021-05-05,1,5,5-9,81,0.012345679012345678
10_to_14,2021-05-05,4,10,10-14,81,0.04938271604938271
15_to_19,2021-05-05,7,15,15-19,81,0.08641975308641975
20_to_24,2021-05-05,12,20,20-24,81,0.14814814814814814
25_to_29,2021-05-05,8,25,25-29,81,0.09876543209876543
30_to_34,2021-05-05,8,30,30-34,81,0.09876543209876543
35_to_39,2021-05-05,7,35,35-39,81,0.08641975308641975
40_to_44,2021-05-05,5,40,40-44,81,0.06172839506172839
45_to_49,2021-05-05,2,45,45-49,81,0.024691358024691357
50_to_54,2021-05-05,4,50,50-54,81,0.04938271604938271
55_to_59,2021-05-05,2,55,55-59,81,0.024691358024691357
60_to_64,2021-05-05,2,60,60-64,81,0.024691358024691357
65_to_69,2021-05-05,1,65,65-69,81,0.012345679012345678
70_to_74,2021-05-05,2,70,70-74,81,0.024691358024691357
75_to_79,2021-05-05,1,75,75-79,81,0.012345679012345678
80_to_84,2021-05-05,5,80,80-84,81,0.06172839506172839
85_to_89,2021-05-05,4,85,85-89,81,0.04938271604938271
90+,2021-05-05,2,90,90+,81,0.024691358024691357
0_to_4,2021-05-07,0,0,0-4,54,0
5_to_9,2021-05-07,1,5,5-9,54,0.018518518518518517
10_to_14,2021-05-07,7,10,10-14,54,0.12962962962962962
15_to_19,2021-05-07,4,15,15-19,54,0.07407407407407407
20_to_24,2021-05-07,9,20,20-24,54,0.16666666666666666
25_to_29,2021-05-07,4,25,25-29,54,0.07407407407407407
30_to_34,2021-05-07,5,30,30-34,54,0.09259259259259259
35_to_39,2021-05-07,1,35,35-39,54,0.018518518518518517
40_to_44,2021-05-07,0,40,40-44,54,0
45_to_49,2021-05-07,0,45,45-49,54,0
50_to_54,2021-05-07,9,50,50-54,54,0.16666666666666666
55_to_59,2021-05-07,1,55,55-59,54,0.018518518518518517
60_to_64,2021-05-07,2,60,60-64,54,0.037037037037037035
65_to_69,2021-05-07,2,65,65-69,54,0.037037037037037035
70_to_74,2021-05-07,4,70,70-74,54,0.07407407407407407
75_to_79,2021-05-07,1,75,75-79,54,0.018518518518518517
80_to_84,2021-05-07,1,80,80-84,54,0.018518518518518517
85_to_89,2021-05-07,2,85,85-89,54,0.037037037037037035
90+,2021-05-07,1,90,90+,54,0.018518518518518517
0_to_4,2021-05-08,0,0,0-4,104,0
5_to_9,2021-05-08,9,5,5-9,104,0.08653846153846154
10_to_14,2021-05-08,5,10,10-14,104,0.04807692307692308
15_to_19,2021-05-08,9,15,15-19,104,0.08653846153846154
20_to_24,2021-05-08,26,20,20-24,104,0.25
25_to_29,2021-05-08,5,25,25-29,104,0.04807692307692308
30_to_34,2021-05-08,12,30,30-34,104,0.11538461538461539
35_to_39,2021-05-08,6,35,35-39,104,0.057692307692307696
40_to_44,2021-05-08,3,40,40-44,104,0.028846153846153848
45_to_49,2021-05-08,7,45,45-49,104,0.0673076923076923
50_to_54,2021-05-08,3,50,50-54,104,0.028846153846153848
55_to_59,2021-05-08,5,55,55-59,104,0.04807692307692308
60_to_64,2021-05-08,2,60,60-64,104,0.019230769230769232
65_to_69,2021-05-08,4,65,65-69,104,0.038461538461538464
70_to_74,2021-05-08,3,70,70-74,104,0.028846153846153848
75_to_79,2021-05-08,0,75,75-79,104,0
80_to_84,2021-05-08,2,80,80-84,104,0.019230769230769232
85_to_89,2021-05-08,1,85,85-89,104,0.009615384615384616
90+,2021-05-08,2,90,90+,104,0.019230769230769232
0_to_4,2021-05-09,0,0,0-4,30,0
5_to_9,2021-05-09,1,5,5-9,30,0.03333333333333333
10_to_14,2021-05-09,4,10,10-14,30,0.13333333333333333
15_to_19,2021-05-09,0,15,15-19,30,0
20_to_24,2021-05-09,2,20,20-24,30,0.06666666666666667
25_to_29,2021-05-09,2,25,25-29,30,0.06666666666666667
30_to_34,2021-05-09,3,30,30-34,30,0.1
35_to_39,2021-05-09,4,35,35-39,30,0.13333333333333333
40_to_44,2021-05-09,1,40,40-44,30,0.03333333333333333
45_to_49,2021-05-09,4,45,45-49,30,0.13333333333333333
50_to_54,2021-05-09,2,50,50-54,30,0.06666666666666667
55_to_59,2021-05-09,0,55,55-59,30,0
60_to_64,2021-05-09,2,60,60-64,30,0.06666666666666667
65_to_69,2021-05-09,0,65,65-69,30,0
70_to_74,2021-05-09,0,70,70-74,30,0
75_to_79,2021-05-09,0,75,75-79,30,0
80_to_84,2021-05-09,3,80,80-84,30,0.1
85_to_89,2021-05-09,1,85,85-89,30,0.03333333333333333
90+,2021-05-09,1,90,90+,30,0.03333333333333333
0_to_4,2021-05-11,0,0,0-4,21,0
5_to_9,2021-05-11,0,5,5-9,21,0
10_to_14,2021-05-11,0,10,10-14,21,0
15_to_19,2021-05-11,2,15,15-19,21,0.09523809523809523
20_to_24,2021-05-11,2,20,20-24,21,0.09523809523809523
25_to_29,2021-05-11,2,25,25-29,21,0.09523809523809523
30_to_34,2021-05-11,3,30,30-34,21,0.14285714285714285
35_to_39,2021-05-11,1,35,35-39,21,0.047619047619047616
40_to_44,2021-05-11,2,40,40-44,21,0.09523809523809523
45_to_49,2021-05-11,1,45,45-49,21,0.047619047619047616
50_to_54,2021-05-11,1,50,50-54,21,0.047619047619047616
55_to_59,2021-05-11,0,55,55-59,21,0
60_to_64,2021-05-11,1,60,60-64,21,0.047619047619047616
65_to_69,2021-05-11,0,65,65-69,21,0
70_to_74,2021-05-11,1,70,70-74,21,0.047619047619047616
75_to_79,2021-05-11,3,75,75-79,21,0.14285714285714285
80_to_84,2021-05-11,2,80,80-84,21,0.09523809523809523
85_to_89,2021-05-11,0,85,85-89,21,0
90+,2021-05-11,0,90,90+,21,0
0_to_4,2021-05-12,0,0,0-4,58,0
5_to_9,2021-05-12,6,5,5-9,58,0.10344827586206896
10_to_14,2021-05-12,1,10,10-14,58,0.017241379310344827
15_to_19,2021-05-12,8,15,15-19,58,0.13793103448275862
20_to_24,2021-05-12,8,20,20-24,58,0.13793103448275862
25_to_29,2021-05-12,6,25,25-29,58,0.10344827586206896
30_to_34,2021-05-12,8,30,30-34,58,0.13793103448275862
35_to_39,2021-05-12,3,35,35-39,58,0.05172413793103448
40_to_44,2021-05-12,5,40,40-44,58,0.08620689655172414
45_to_49,2021-05-12,3,45,45-49,58,0.05172413793103448
50_to_54,2021-05-12,6,50,50-54,58,0.10344827586206896
55_to_59,2021-05-12,0,55,55-59,58,0
60_to_64,2021-05-12,0,60,60-64,58,0
65_to_69,2021-05-12,0,65,65-69,58,0
70_to_74,2021-05-12,1,70,70-74,58,0.017241379310344827
75_to_79,2021-05-12,3,75,75-79,58,0.05172413793103448
80_to_84,2021-05-12,0,80,80-84,58,0
85_to_89,2021-05-12,0,85,85-89,58,0
90+,2021-05-12,0,90,90+,58,0
0_to_4,2021-05-13,1,0,0-4,104,0.009615384615384616
5_to_9,2021-05-13,13,5,5-9,104,0.125
10_to_14,2021-05-13,5,10,10-14,104,0.04807692307692308
15_to_19,2021-05-13,13,15,15-19,104,0.125
20_to_24,2021-05-13,16,20,20-24,104,0.15384615384615385
25_to_29,2021-05-13,8,25,25-29,104,0.07692307692307693
30_to_34,2021-05-13,7,30,30-34,104,0.0673076923076923
35_to_39,2021-05-13,5,35,35-39,104,0.04807692307692308
40_to_44,2021-05-13,6,40,40-44,104,0.057692307692307696
45_to_49,2021-05-13,3,45,45-49,104,0.028846153846153848
50_to_54,2021-05-13,3,50,50-54,104,0.028846153846153848
55_to_59,2021-05-13,3,55,55-59,104,0.028846153846153848
60_to_64,2021-05-13,5,60,60-64,104,0.04807692307692308
65_to_69,2021-05-13,3,65,65-69,104,0.028846153846153848
70_to_74,2021-05-13,3,70,70-74,104,0.028846153846153848
75_to_79,2021-05-13,1,75,75-79,104,0.009615384615384616
80_to_84,2021-05-13,4,80,80-84,104,0.038461538461538464
85_to_89,2021-05-13,2,85,85-89,104,0.019230769230769232
90+,2021-05-13,3,90,90+,104,0.028846153846153848
0_to_4,2021-05-15,1,0,0-4,91,0.01098901098901099
5_to_9,2021-05-15,6,5,5-9,91,0.06593406593406594
10_to_14,2021-05-15,7,10,10-14,91,0.07692307692307693
15_to_19,2021-05-15,11,15,15-19,91,0.12087912087912088
20_to_24,2021-05-15,13,20,20-24,91,0.14285714285714285
25_to_29,2021-05-15,7,25,25-29,91,0.07692307692307693
30_to_34,2021-05-15,6,30,30-34,91,0.06593406593406594
35_to_39,2021-05-15,5,35,35-39,91,0.054945054945054944
40_to_44,2021-05-15,11,40,40-44,91,0.12087912087912088
45_to_49,2021-05-15,4,45,45-49,91,0.04395604395604396
50_to_54,2021-05-15,3,50,50-54,91,0.03296703296703297
55_to_59,2021-05-15,1,55,55-59,91,0.01098901098901099
60_to_64,2021-05-15,4,60,60-64,91,0.04395604395604396
65_to_69,2021-05-15,4,65,65-69,91,0.04395604395604396
70_to_74,2021-05-15,2,70,70-74,91,0.02197802197802198
75_to_79,2021-05-15,1,75,75-79,91,0.01098901098901099
80_to_84,2021-05-15,1,80,80-84,91,0.01098901098901099
85_to_89,2021-05-15,2,85,85-89,91,0.02197802197802198
90+,2021-05-15,2,90,90+,91,0.02197802197802198
0_to_4,2021-05-16,2,0,0-4,32,0.0625
5_to_9,2021-05-16,1,5,5-9,32,0.03125
10_to_14,2021-05-16,3,10,10-14,32,0.09375
15_to_19,2021-05-16,1,15,15-19,32,0.03125
20_to_24,2021-05-16,4,20,20-24,32,0.125
25_to_29,2021-05-16,3,25,25-29,32,0.09375
30_to_34,2021-05-16,0,30,30-34,32,0
35_to_39,2021-05-16,5,35,35-39,32,0.15625
40_to_44,2021-05-16,3,40,40-44,32,0.09375
45_to_49,2021-05-16,1,45,45-49,32,0.03125
50_to_54,2021-05-16,2,50,50-54,32,0.0625
55_to_59,2021-05-16,0,55,55-59,32,0
60_to_64,2021-05-16,1,60,60-64,32,0.03125
65_to_69,2021-05-16,0,65,65-69,32,0
70_to_74,2021-05-16,0,70,70-74,32,0
75_to_79,2021-05-16,2,75,75-79,32,0.0625
80_to_84,2021-05-16,2,80,80-84,32,0.0625
85_to_89,2021-05-16,1,85,85-89,32,0.03125
90+,2021-05-16,1,90,90+,32,0.03125
0_to_4,2021-05-18,0,0,0-4,89,0
5_to_9,2021-05-18,6,5,5-9,89,0.06741573033707865
10_to_14,2021-05-18,5,10,10-14,89,0.056179775280898875
15_to_19,2021-05-18,7,15,15-19,89,0.07865168539325842
20_to_24,2021-05-18,9,20,20-24,89,0.10112359550561797
25_to_29,2021-05-18,7,25,25-29,89,0.07865168539325842
30_to_34,2021-05-18,9,30,30-34,89,0.10112359550561797
35_to_39,2021-05-18,5,35,35-39,89,0.056179775280898875
40_to_44,2021-05-18,9,40,40-44,89,0.10112359550561797
45_to_49,2021-05-18,5,45,45-49,89,0.056179775280898875
50_to_54,2021-05-18,2,50,50-54,89,0.02247191011235955
55_to_59,2021-05-18,1,55,55-59,89,0.011235955056179775
60_to_64,2021-05-18,3,60,60-64,89,0.033707865168539325
65_to_69,2021-05-18,2,65,65-69,89,0.02247191011235955
70_to_74,2021-05-18,2,70,70-74,89,0.02247191011235955
75_to_79,2021-05-18,3,75,75-79,89,0.033707865168539325
80_to_84,2021-05-18,4,80,80-84,89,0.0449438202247191
85_to_89,2021-05-18,1,85,85-89,89,0.011235955056179775
90+,2021-05-18,9,90,90+,89,0.10112359550561797
0_to_4,2021-05-19,0,0,0-4,26,0
5_to_9,2021-05-19,1,5,5-9,26,0.038461538461538464
10_to_14,2021-05-19,3,10,10-14,26,0.11538461538461539
15_to_19,2021-05-19,4,15,15-19,26,0.15384615384615385
20_to_24,2021-05-19,1,20,20-24,26,0.038461538461538464
25_to_29,2021-05-19,1,25,25-29,26,0.038461538461538464
30_to_34,2021-05-19,1,30,30-34,26,0.038461538461538464
35_to_39,2021-05-19,3,35,35-39,26,0.11538461538461539
40_to_44,2021-05-19,5,40,40-44,26,0.19230769230769232
45_to_49,2021-05-19,0,45,45-49,26,0
50_to_54,2021-05-19,2,50,50-54,26,0.07692307692307693
55_to_59,2021-05-19,0,55,55-59,26,0
60_to_64,2021-05-19,3,60,60-64,26,0.11538461538461539
65_to_69,2021-05-19,0,65,65-69,26,0
70_to_74,2021-05-19,0,70,70-74,26,0
75_to_79,2021-05-19,2,75,75-79,26,0.07692307692307693
80_to_84,2021-05-19,1,80,80-84,26,0.038461538461538464
85_to_89,2021-05-19,0,85,85-89,26,0
90+,2021-05-19,-1,90,90+,26,-0.038461538461538464
0_to_4,2021-05-21,2,0,0-4,46,0.043478260869565216
5_to_9,2021-05-21,4,5,5-9,46,0.08695652173913043
10_to_14,2021-05-21,5,10,10-14,46,0.10869565217391304
15_to_19,2021-05-21,1,15,15-19,46,0.021739130434782608
20_to_24,2021-05-21,3,20,20-24,46,0.06521739130434782
25_to_29,2021-05-21,6,25,25-29,46,0.13043478260869565
30_to_34,2021-05-21,6,30,30-34,46,0.13043478260869565
35_to_39,2021-05-21,1,35,35-39,46,0.021739130434782608
40_to_44,2021-05-21,3,40,40-44,46,0.06521739130434782
45_to_49,2021-05-21,5,45,45-49,46,0.10869565217391304
50_to_54,2021-05-21,4,50,50-54,46,0.08695652173913043
55_to_59,2021-05-21,1,55,55-59,46,0.021739130434782608
60_to_64,2021-05-21,0,60,60-64,46,0
65_to_69,2021-05-21,0,65,65-69,46,0
70_to_74,2021-05-21,0,70,70-74,46,0
75_to_79,2021-05-21,0,75,75-79,46,0
80_to_84,2021-05-21,2,80,80-84,46,0.043478260869565216
85_to_89,2021-05-21,0,85,85-89,46,0
90+,2021-05-21,3,90,90+,46,0.06521739130434782
0_to_4,2021-05-22,1,0,0-4,101,0.009900990099009901
5_to_9,2021-05-22,22,5,5-9,101,0.21782178217821782
10_to_14,2021-05-22,15,10,10-14,101,0.1485148514851485
15_to_19,2021-05-22,4,15,15-19,101,0.039603960396039604
20_to_24,2021-05-22,12,20,20-24,101,0.1188118811881188
25_to_29,2021-05-22,4,25,25-29,101,0.039603960396039604
30_to_34,2021-05-22,5,30,30-34,101,0.04950495049504951
35_to_39,2021-05-22,7,35,35-39,101,0.06930693069306931
40_to_44,2021-05-22,8,40,40-44,101,0.07920792079207921
45_to_49,2021-05-22,4,45,45-49,101,0.039603960396039604
50_to_54,2021-05-22,1,50,50-54,101,0.009900990099009901
55_to_59,2021-05-22,4,55,55-59,101,0.039603960396039604
60_to_64,2021-05-22,3,60,60-64,101,0.0297029702970297
65_to_69,2021-05-22,4,65,65-69,101,0.039603960396039604
70_to_74,2021-05-22,1,70,70-74,101,0.009900990099009901
75_to_79,2021-05-22,4,75,75-79,101,0.039603960396039604
80_to_84,2021-05-22,0,80,80-84,101,0
85_to_89,2021-05-22,2,85,85-89,101,0.019801980198019802
90+,2021-05-22,0,90,90+,101,0
0_to_4,2021-05-23,1,0,0-4,19,0.05263157894736842
5_to_9,2021-05-23,1,5,5-9,19,0.05263157894736842
10_to_14,2021-05-23,0,10,10-14,19,0
15_to_19,2021-05-23,1,15,15-19,19,0.05263157894736842
20_to_24,2021-05-23,3,20,20-24,19,0.15789473684210525
25_to_29,2021-05-23,1,25,25-29,19,0.05263157894736842
30_to_34,2021-05-23,2,30,30-34,19,0.10526315789473684
35_to_39,2021-05-23,2,35,35-39,19,0.10526315789473684
40_to_44,2021-05-23,1,40,40-44,19,0.05263157894736842
45_to_49,2021-05-23,2,45,45-49,19,0.10526315789473684
50_to_54,2021-05-23,0,50,50-54,19,0
55_to_59,2021-05-23,0,55,55-59,19,0
60_to_64,2021-05-23,1,60,60-64,19,0.05263157894736842
65_to_69,2021-05-23,1,65,65-69,19,0.05263157894736842
70_to_74,2021-05-23,2,70,70-74,19,0.10526315789473684
75_to_79,2021-05-23,0,75,75-79,19,0
80_to_84,2021-05-23,0,80,80-84,19,0
85_to_89,2021-05-23,1,85,85-89,19,0.05263157894736842
90+,2021-05-23,0,90,90+,19,0
0_to_4,2021-05-24,3,0,0-4,27,0.1111111111111111
5_to_9,2021-05-24,3,5,5-9,27,0.1111111111111111
10_to_14,2021-05-24,2,10,10-14,27,0.07407407407407407
15_to_19,2021-05-24,0,15,15-19,27,0
20_to_24,2021-05-24,1,20,20-24,27,0.037037037037037035
25_to_29,2021-05-24,2,25,25-29,27,0.07407407407407407
30_to_34,2021-05-24,0,30,30-34,27,0
35_to_39,2021-05-24,4,35,35-39,27,0.14814814814814814
40_to_44,2021-05-24,1,40,40-44,27,0.037037037037037035
45_to_49,2021-05-24,3,45,45-49,27,0.1111111111111111
50_to_54,2021-05-24,3,50,50-54,27,0.1111111111111111
55_to_59,2021-05-24,0,55,55-59,27,0
60_to_64,2021-05-24,1,60,60-64,27,0.037037037037037035
65_to_69,2021-05-24,0,65,65-69,27,0
70_to_74,2021-05-24,0,70,70-74,27,0
75_to_79,2021-05-24,2,75,75-79,27,0.07407407407407407
80_to_84,2021-05-24,0,80,80-84,27,0
85_to_89,2021-05-24,1,85,85-89,27,0.037037037037037035
90+,2021-05-24,1,90,90+,27,0.037037037037037035
0_to_4,2021-05-25,1,0,0-4,57,0.017543859649122806
5_to_9,2021-05-25,5,5,5-9,57,0.08771929824561403
10_to_14,2021-05-25,6,10,10-14,57,0.10526315789473684
15_to_19,2021-05-25,5,15,15-19,57,0.08771929824561403
20_to_24,2021-05-25,7,20,20-24,57,0.12280701754385964
25_to_29,2021-05-25,2,25,25-29,57,0.03508771929824561
30_to_34,2021-05-25,6,30,30-34,57,0.10526315789473684
35_to_39,2021-05-25,4,35,35-39,57,0.07017543859649122
40_to_44,2021-05-25,3,40,40-44,57,0.05263157894736842
45_to_49,2021-05-25,5,45,45-49,57,0.08771929824561403
50_to_54,2021-05-25,1,50,50-54,57,0.017543859649122806
55_to_59,2021-05-25,5,55,55-59,57,0.08771929824561403
60_to_64,2021-05-25,1,60,60-64,57,0.017543859649122806
65_to_69,2021-05-25,2,65,65-69,57,0.03508771929824561
70_to_74,2021-05-25,1,70,70-74,57,0.017543859649122806
75_to_79,2021-05-25,2,75,75-79,57,0.03508771929824561
80_to_84,2021-05-25,1,80,80-84,57,0.017543859649122806
85_to_89,2021-05-25,0,85,85-89,57,0
90+,2021-05-25,0,90,90+,57,0
0_to_4,2021-05-26,1,0,0-4,32,0.03125
5_to_9,2021-05-26,1,5,5-9,32,0.03125
10_to_14,2021-05-26,0,10,10-14,32,0
15_to_19,2021-05-26,3,15,15-19,32,0.09375
20_to_24,2021-05-26,5,20,20-24,32,0.15625
25_to_29,2021-05-26,4,25,25-29,32,0.125
30_to_34,2021-05-26,4,30,30-34,32,0.125
35_to_39,2021-05-26,1,35,35-39,32,0.03125
40_to_44,2021-05-26,3,40,40-44,32,0.09375
45_to_49,2021-05-26,2,45,45-49,32,0.0625
50_to_54,2021-05-26,1,50,50-54,32,0.03125
55_to_59,2021-05-26,2,55,55-59,32,0.0625
60_to_64,2021-05-26,4,60,60-64,32,0.125
65_to_69,2021-05-26,0,65,65-69,32,0
70_to_74,2021-05-26,1,70,70-74,32,0.03125
75_to_79,2021-05-26,0,75,75-79,32,0
80_to_84,2021-05-26,0,80,80-84,32,0
85_to_89,2021-05-26,0,85,85-89,32,0
90+,2021-05-26,0,90,90+,32,0
0_to_4,2021-05-27,0,0,0-4,30,0
5_to_9,2021-05-27,2,5,5-9,30,0.06666666666666667
10_to_14,2021-05-27,0,10,10-14,30,0
15_to_19,2021-05-27,3,15,15-19,30,0.1
20_to_24,2021-05-27,6,20,20-24,30,0.2
